00:00,KBC
01:00,MBS
02:30,NORTHWAVE
05:00,CROSSFM
07:00,BSN
08:00,MBS
09:00,JOAK-FM
11:00,TBS
12:00,KBC
13:00,TBS
15:00,TBS
17:00,KBS
17:55,JORF
20:00,YBC
21:00,RNB
22:00,RBC
23:00,STV
