00:00,JOAK-FM
01:00,MBS
03:00,LFR
05:30,TBS
08:30,TBS
11:00,TBS
13:00,TBS
15:30,802
16:00,RBC
17:00,FMT
18:00,TBS
19:00,K-MIX
20:00,TBS
21:00,K-MIX
22:00,LOVEFM
22:30,BAYFM78
23:00,TBS
