00:00,CRK
01:00,NORTHWAVE
03:00,LFR
05:30,TBS
06:30,ABC
08:30,MBS
09:00,CBC
11:30,LOVEFM
13:00,TBS
14:30,FM_OKINAWA
16:00,RBC
17:00,FMT
18:00,TBS
20:30,BAYFM78
21:00,TBS
22:00,TBS
